Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2969,17,18.1,27.3,2.2,3,10.4,5,63,3,5,13,33,63,55,1019.9,1014.8,1,3,24.1,26.7,1,0
499,8,19.2,31.7,0.4,5.4,9.4,0,35,2,4,19,13,59,36,1018.2,1014.1,4,6,24,31.5,0,0
797,12,20.3,33,0,7.2,13.2,9,37,0,12,13,20,55,41,1012.3,1009.6,1,2,25,30.8,0,0
1703,17,9.1,17.9,0,6,10,12,39,15,2,30,15,48,40,1020.4,1018.9,1,2,14.2,16.8,0,0
3201,5,11,16.8,5.4,1,5.2,11,39,15,10,6,15,78,79,1015.3,1016.4,7,7,13.7,11.4,1,1
2710,7,2.4,17,0,1.6,3.5,5,43,5,5,20,24,76,53,1025.5,1019.7,6,8,7.7,16.6,0,0
962,5,4.5,15.9,0,2.6,2,3,78,3,3,37,50,51,62,1018.7,1012.7,7,7,14.5,14.7,0,0
2254,9,11.4,22.9,2.6,2.2,1.4,3,46,5,6,24,20,76,39,1013.5,1009.6,8,8,15,22.7,1,1
1091,17,17.5,21.2,18.6,1,7.9,8,41,11,8,24,26,87,76,1013.6,1011.7,7,3,18.2,20.5,1,0
1906,4,11.5,21.8,1.8,1.8,7.7,5,50,12,9,15,17,73,68,1030.2,1027.7,4,7,18.5,19.9,1,0
879,7,15.8,29.5,0,7.4,4.8,3,35,5,5,19,22,39,27,1022.4,1019.1,6,7,22.8,28.3,0,0
1592,5,6.2,18.3,1.6,2.6,5,3,52,3,3,13,28,77,47,1024.8,1021.2,7,7,8.2,17.8,1,0
1813,11,19.9,41.2,0,15.6,13.1,12,46,1,10,15,6,24,13,1016.1,1011.3,0,0,27.2,39.8,0,0
3142,7,5.4,17.5,2.8,1,8,7,48,12,13,17,9,73,44,1015.6,1013,0,3,11.7,16.2,1,0
2072,5,14.8,17.6,0,9.6,0,11,46,11,8,15,26,80,85,1015.1,1015.2,8,8,15.9,15.2,0,0
2126,1,24,30.9,1.8,4.2,5.7,9,30,9,4,13,17,63,82,1011.1,1008.3,4,4,29.7,29.7,1,1
2413,12,15.4,18.2,11.4,4.4,3.1,12,61,13,15,26,22,93,69,1006.2,1011.1,8,2,15.8,16.5,1,1
1828,6,15.3,24.8,0,8,9.4,9,41,12,2,17,28,67,37,1012.1,1012.1,7,2,16.6,23.4,0,0
891,21,10.4,23.3,0,5.2,5.6,11,37,14,12,22,22,61,98,1025,1023.8,2,7,16.8,16.7,0,1
805,15,20.4,28.9,0,10.2,9.7,0,72,0,0,41,54,78,55,1016.6,1012.2,5,3,22.2,27.6,0,0
2082,17,16.4,24.1,0,5.4,9.8,0,39,13,0,11,28,52,54,1021.9,1019.4,5,1,20.1,21.1,0,0
2341,7,6.4,14.3,0,2.6,4.9,13,56,7,14,17,24,76,46,1016.9,1015.1,1,8,8.9,13,0,1
1024,21,12.1,24.8,2.8,0.4,8.4,15,74,14,14,19,41,71,35,1005.6,1001.8,3,5,19.6,24.1,1,0
2877,0,18.5,26.8,8.8,4,0.5,1,19,11,1,6,9,69,69,1012.6,1009.7,7,8,23.5,25.9,1,1
2088,6,10.4,29.6,0,8,11.2,3,57,3,3,31,37,31,17,1018.5,1014.1,0,0,19.9,29,0,0
613,22,9,17.1,1.6,6.6,5.7,15,57,13,11,41,37,79,47,1016,1018.7,7,5,10.2,16.2,1,0
3358,6,12.3,19.4,0,0.8,2.9,15,35,13,15,11,22,88,60,1023,1021.8,7,7,14.9,18,0,0
792,1,24.4,31.4,6.4,5,0,9,56,8,9,17,33,81,59,1007.9,1004.5,8,8,27.6,31.2,1,1
1891,9,8.5,16,10.2,2.2,1.7,15,33,15,15,9,24,65,60,1016.8,1017.3,7,7,14.2,14.5,1,0
2324,13,9.6,21.9,0,2,5,5,37,1,3,17,22,44,39,1022.1,1019.5,7,2,14.6,21.6,0,0
3413,0,10.3,23.7,0,3.2,9.4,13,24,12,13,6,9,71,37,1023.3,1018.4,1,3,15.2,23.1,0,0
1555,2,6.3,17.9,0,6,10.8,7,50,7,14,22,31,55,43,1011.3,1012.2,1,3,10.7,16.9,0,0
2227,0,19.8,26.5,22.4,5,1.1,11,22,15,9,4,6,81,85,1018.1,1016.8,7,8,24,23.4,1,1
1490,1,23.3,31.4,39.4,5.6,4.7,8,30,8,9,13,20,74,66,1009.7,1007.2,6,7,28,29.8,1,1
1204,5,19.4,23.8,0.2,2.6,0.7,3,43,11,3,7,24,80,67,1012.6,1011.5,7,8,21.3,23.6,0,1
2333,6,7.6,10.6,0.2,4.4,1.3,3,76,3,13,35,9,73,84,997.5,996.7,6,8,8.6,8.9,0,1
3400,17,13.7,17.9,15.6,3.6,0.2,9,46,9,10,31,19,78,78,1032,1030.2,7,7,16.6,17.2,1,1
1719,17,9.3,22.8,0,4,9.9,7,26,7,2,13,17,48,22,1022.9,1019.5,5,1,14.6,21.7,0,0
1590,1,22.9,28.9,0,5.4,2.8,8,31,8,9,15,17,79,66,1013.8,1010.3,7,7,24.6,28.4,0,0
958,14,2.5,13.7,0,0.6,8.1,14,35,7,14,17,19,71,71,1022.3,1021.3,5,5,8,12.9,0,1
2353,14,10.6,15.2,3.6,1.8,3.2,14,81,7,14,44,46,86,83,1005.2,1005.3,8,8,14,14.7,1,1
634,9,10.2,13.3,2.6,5.8,3,14,72,6,7,35,31,86,76,998.6,1001.4,8,7,10.2,11.6,1,1
2539,9,13.1,20.2,0,5.8,6.6,8,54,10,8,31,37,68,50,1016.2,1016,8,7,16.1,18.4,0,0
3110,16,11.8,14.7,2.4,3.2,0,8,43,10,2,11,9,79,90,1013.3,1007.5,8,8,13.4,13.7,1,1
2859,0,19.8,29.7,3.8,4.8,10.1,0,33,2,2,11,15,52,42,1015.1,1013.5,7,4,26,28.2,1,1
2526,17,21.5,27.2,0,10.2,11.8,9,39,8,9,20,26,75,59,1011.8,1010.1,5,6,23.4,26.1,0,0
1741,4,15.4,22.1,0.2,4.6,6.2,0,30,15,1,11,17,66,62,1022.8,1019.7,5,1,19.8,20.3,0,0
957,19,-1.2,14.1,0.2,0.4,7.1,0,24,0,1,11,11,86,54,1027.1,1022.4,1,7,3.3,13.5,0,1
1217,14,15,17.3,5.4,0.8,4.4,14,46,13,14,11,26,100,97,1003.6,1003,8,8,15.8,15.8,1,1
3373,16,14.7,18.7,0,4,0.3,2,26,12,9,7,9,89,74,1021.9,1019.2,7,7,16.3,18.1,0,1
1001,10,14.4,18.9,0.4,4.2,10.8,12,50,12,12,24,28,57,56,1021.6,1019.3,1,2,17.3,17.6,0,0
2022,22,12.2,32,0,6.6,11.2,3,24,5,12,11,11,31,9,1021.6,1020.6,0,0,22.5,31.1,0,0
916,3,12.2,20.4,9.2,0.4,2.6,15,50,3,5,7,11,99,84,1008.1,1002.4,8,8,14.4,17.3,1,1
1709,20,5.6,12.4,0.6,3.6,7.8,3,43,6,3,17,20,66,63,1017.6,1015.7,7,7,9.1,11.7,0,0
1147,9,15.7,28,2.2,2.6,4.3,10,33,10,10,11,15,94,55,1011,1006.4,8,7,17.2,26.8,1,1
1295,1,15.8,26.9,0,4.8,8.9,9,37,8,9,15,26,65,56,1020.5,1018.1,6,6,22.3,25,0,0
690,7,7.7,27.6,0,5,10.4,3,37,4,3,19,17,43,14,1018.3,1013,2,7,16,26.3,0,0
2930,18,23.9,34.2,0.2,10.2,11.8,4,30,10,4,6,15,65,49,1013.2,1008.8,4,1,29.7,33,0,0
1638,17,10.8,21.5,0,1.6,3.5,3,30,7,5,11,19,79,45,1016.7,1013,7,5,13.3,21,0,0
1075,8,18.9,29.8,0,9,7,6,35,5,14,20,22,64,38,1015.2,1012.3,8,5,21.3,28.6,0,0
765,18,27,32.7,0,11.8,4.5,1,35,1,4,24,22,62,60,1009.5,1006.5,7,7,30.2,30.3,0,1
1054,21,11,21.8,0.2,1.4,5.6,0,46,2,0,30,30,43,42,1030.2,1030.7,6,6,19.9,20.7,0,1
1635,4,13,18.4,51.8,1.4,3,10,54,12,12,30,20,94,91,1014.1,1013,7,7,14.6,16.1,1,1
1719,15,3.3,23.4,0,2.6,10.9,7,52,10,7,4,26,66,27,1017.9,1014,8,2,14.8,23.2,0,0
2059,7,7.6,24.8,0,4.4,11.8,8,24,8,12,13,6,71,29,1020.5,1017.5,0,0,13,23,0,0
1154,4,21.4,26.8,0,5.6,2.9,12,35,8,0,20,13,78,70,1005.4,1005.4,7,8,25.1,25.9,0,0
2717,0,10,21.4,0,4.8,9.1,2,22,12,8,7,4,51,36,1030.2,1027.6,3,2,14.8,21.3,0,0
2146,0,22.7,34.5,1,8.6,11.2,5,35,5,5,4,15,55,57,1006.7,1001.7,2,2,30.6,32,0,0
492,1,22.9,31,1,7.6,10.8,9,43,10,9,24,28,62,47,1014.6,1011,4,6,26.6,30,0,1
3150,20,9.9,15.9,13.6,6.4,9.6,6,59,6,7,19,20,72,52,995.9,995.4,6,7,11.2,14.4,1,1
613,19,3.7,11.2,0,1.4,0,0,22,0,2,11,7,75,75,1017.9,1013.4,7,7,6.7,10.8,0,1
2334,19,5.4,10.3,1,1,1.6,15,41,13,14,17,20,84,73,1009.4,1011.2,7,7,7.4,9.6,0,0
2193,1,24.9,30.4,26.8,5.2,4.8,14,26,13,3,2,11,86,83,1004.8,1002,6,7,27.6,28.6,1,1
2577,6,14.3,23.3,0,5.4,9,10,33,12,8,9,13,66,40,1018.4,1016.2,7,1,15.6,22.6,0,0
729,12,13.6,20.2,22.4,3,8.2,12,56,8,11,15,31,80,53,1007.2,1009,6,3,15.3,19.3,1,0
3126,17,15.3,24.8,0,5,8.9,4,59,11,4,2,35,56,57,1021.8,1015.6,6,4,20.7,22.5,0,1
714,1,19.9,30.8,0,8.3,8,1,37,10,0,20,24,59,56,1016.2,1013.2,2,6,26.8,28.4,0,0
1642,5,8.1,14.8,1,2,6.9,15,46,15,10,19,15,69,45,1024.7,1023.4,6,5,8.7,13.2,0,0
2103,1,24.2,31.3,0,4.6,5.2,4,30,9,10,11,17,70,88,1009.5,1007.8,7,8,28.9,26.7,0,1
2660,12,6.4,20.9,0,2.6,4.3,5,35,1,5,7,17,63,31,1019,1013,7,8,12.6,20.4,0,1
1692,10,13.1,18.4,0.8,5.2,9.7,13,50,15,15,28,31,58,50,1019,1016,1,2,16.6,17.7,0,1
1271,22,2.7,14.9,0,3.2,9,10,26,10,9,15,11,88,42,1028.7,1025.7,0,0,7.2,14.2,0,0
1797,17,13.7,25.5,0.2,5.2,10.6,8,59,7,4,19,35,50,52,1018,1011.9,7,6,21.1,23.9,0,0
2000,15,7.8,15.8,0.2,1,9.2,13,59,13,13,41,37,63,49,1013.6,1013.7,0,1,12.6,15.1,0,0
2401,8,12.1,29,0,26.8,11.1,3,33,3,8,22,6,43,8,1017.8,1012.4,1,1,20.7,28.4,0,0
2164,17,19.6,25.4,2.2,5,0.6,2,30,0,0,20,17,77,64,1010.4,1008,7,7,21.4,24.7,1,1
1788,12,11,26.9,0,9,12.6,8,35,1,11,15,17,46,41,1024.1,1020.2,7,1,20.1,24.6,0,0
884,20,18.4,26.9,0.2,8,1.2,3,46,3,13,11,15,47,63,1015.1,1011.8,7,8,23.5,22.9,0,1
1291,11,8.5,12.2,0,3.2,4.5,7,57,7,15,24,30,77,82,1012.6,1012.3,7,7,9.5,8.2,0,1
516,1,19.6,29.2,0,6.4,10.4,9,24,14,1,4,13,71,56,1011.9,1008.9,7,7,25.5,28.1,0,0
2371,9,0.9,14.6,0.2,1.8,6.5,10,31,11,10,2,20,97,65,1023.9,1020.6,7,7,7.3,13.3,0,0
1362,8,4,21.4,0,4.4,11.3,7,26,4,15,11,11,56,31,1028.5,1024.7,0,1,14.9,21.2,0,0
2080,5,11.7,18.4,3.4,2.4,5.7,8,56,8,8,22,30,60,44,1017.4,1018.5,7,3,13.4,17.1,1,0
3023,22,6.4,19.7,0,2.8,9.4,3,37,4,3,13,20,79,32,1019.4,1016.6,2,3,11.3,19,0,0
991,22,4.7,20.4,0,7,9,6,50,6,7,13,28,61,21,1017.3,1012.1,2,4,9.3,19.2,0,1
1785,12,11.2,31.5,0,7.4,13,4,31,5,15,13,17,27,32,1017.1,1014.2,1,6,26.4,27.6,0,0
1593,15,2.6,21.5,0,1.2,5.7,1,20,4,1,6,15,100,55,1022,1018.8,6,5,9.9,20.1,0,1
1931,1,20,27.3,0.4,4,8.5,8,35,8,9,17,20,73,63,1014.5,1011.4,2,7,23.1,25.9,0,0
2921,8,16.2,33.8,0,15.4,12.7,15,46,12,13,13,19,36,18,1008.5,1006,1,0,22.6,32.4,0,0
2303,19,0.2,18.1,0,1,9.1,9,19,0,8,7,6,73,54,1031.1,1029,0,1,7.5,17,0,0
2018,0,11.2,28.5,0,3.6,10.6,14,19,12,7,2,6,63,26,1021.2,1017,0,1,19.7,28.3,0,0
1369,19,9.8,16.8,0.2,7.4,8.8,14,67,13,13,28,41,63,40,1010.4,1011.3,6,6,13.8,15,0,0
647,15,10.1,20.2,1.4,4,7.4,13,67,0,13,13,30,74,84,996.7,994.8,5,7,13.3,13.3,1,1
1248,17,12.5,23,0,3.4,7.3,5,35,7,5,15,19,71,48,1021.1,1015.4,7,7,15.7,21.6,0,0
2619,14,11.4,15.6,0,1.4,5.2,9,31,10,9,17,17,65,64,1035.3,1032.1,8,8,13.9,14.5,0,0
1756,15,8.7,13.9,0.4,3.8,1,2,56,1,0,7,6,84,88,1010.1,1011.7,8,8,9.4,9.9,0,1
1024,0,18.7,24.1,0,7,0.9,14,30,3,7,4,7,67,67,1010.8,1008.2,7,7,22.3,24,0,1
698,11,7,25,0.4,8.4,10.4,7,30,1,7,13,15,62,22,1026.2,1022.4,1,0,14.3,24.2,0,0
1683,10,14,18,2,5.6,9.6,15,74,15,15,35,30,54,53,1012,1010.2,2,2,16.8,17.4,1,1
1299,15,8.6,13.8,0,2.2,5.3,13,70,13,14,31,44,61,53,1019.8,1016.4,6,6,10.7,12.8,0,0
656,6,6.4,16.1,0.6,2.8,3,5,39,3,11,19,13,67,76,1004.1,1003.8,6,7,12.4,13.4,0,1
712,18,21.3,29.7,0,11.8,12,1,50,2,1,24,35,51,46,1019.8,1016.3,3,1,27.6,28,0,0
3018,5,10.7,15.8,1.8,3.6,7.6,15,24,14,11,7,7,74,57,1021.1,1019.2,2,5,12.6,15.7,1,0
2770,20,5.8,20.4,0,2,6.5,3,30,5,5,6,15,99,47,1026.4,1021.5,2,6,9.5,19.8,0,0
1156,9,8.7,31,0,2.8,12.7,6,35,4,6,15,19,72,25,1010.7,1007.4,2,1,17.8,29.6,0,0
1321,20,12.3,22.2,0,3.8,9.4,5,46,3,5,6,24,67,40,1017.8,1013.6,7,1,14.3,21.7,0,0
1907,0,14.3,24.4,0,5,7.5,9,30,11,10,2,11,71,58,1028.8,1025.5,5,3,19.1,21.7,0,1
677,5,8.5,14.7,3.6,3.6,2.9,15,50,12,12,24,13,87,54,1014.6,1013.3,8,7,10.3,14.3,1,1
469,8,23.8,34.2,0,8.4,5.5,15,59,5,6,31,9,57,41,1011.7,1007.6,6,5,25.5,33.5,0,0
635,14,6.9,14.3,13.6,1.8,8.8,13,80,13,13,28,28,64,69,1014.6,1017.7,4,4,11.2,12.7,1,1
2341,9,5.8,10,9.2,3.4,3,13,74,12,15,24,26,79,71,1010.4,1012.1,7,7,6.2,7.1,1,1
1696,22,2.7,18,0,4.6,10,1,30,9,5,17,9,68,31,1030.7,1025.9,0,0,9.4,16.8,0,0
693,13,8.2,23.9,0,4.8,11.5,10,31,9,13,15,19,53,43,1025.3,1021.5,1,0,16.6,22.9,0,0
556,21,10.9,18.8,11.8,1.4,3.9,8,37,15,12,17,19,92,76,1026.8,1025.5,7,7,12.5,16.1,1,1
1818,7,19.4,30.8,0,18.2,4.4,11,35,11,10,22,11,44,24,1012.5,1012.2,7,7,20.7,26.4,0,0
584,2,5.5,15.2,0,1.2,4.7,1,20,2,5,4,13,82,49,1009.4,1005.9,7,7,7.8,13.6,0,1
933,5,9.1,14,0.6,1.8,2.6,15,41,14,11,13,22,83,80,1021.6,1020.3,2,7,10.9,12.3,0,1
272,0,6.7,20.5,0,3.4,10.8,12,30,12,5,15,9,33,26,1026.8,1024.8,1,1,13.9,19.1,0,0
2246,10,20.3,23.8,0,4,5,4,39,4,5,22,15,78,84,1016.8,1015.7,7,7,22.5,22,0,1
644,9,5.4,14.3,9.4,2.6,5.4,14,78,14,14,43,33,69,66,1009.1,1009.5,4,8,12.4,13,1,1
1222,0,19.4,27,0,8,5.2,9,41,8,9,9,13,57,52,1020,1018.2,5,7,25.2,25.8,0,0
1063,10,13.6,20.6,0,4.4,11.4,15,28,12,13,9,13,68,56,1021.4,1019.6,2,1,17.8,19.6,0,1
2024,9,7.6,25.2,0.2,2.8,7.4,3,35,4,5,17,17,86,50,1029.4,1025.6,6,7,15.3,24.1,0,0
1458,10,16.9,22.2,0,6.4,11.4,8,41,11,11,19,24,52,49,1013.1,1011.8,2,2,20.4,20.8,0,0
470,13,17,34.3,0,10,11.7,4,39,1,3,24,6,47,14,1024.2,1020,0,0,20.1,33.1,0,0
527,9,8.9,15.8,3.2,2.4,4.6,3,28,6,12,9,19,96,64,1023.3,1022.9,7,3,11.4,14.4,1,0
2844,18,25.4,32.5,0,10.2,10,4,41,1,1,17,33,63,62,1014.4,1011.6,7,2,29.4,30.9,0,1
1733,10,13,17.3,0.8,4.2,0.3,1,33,0,2,17,17,57,63,1022.7,1020,7,8,16.1,15.5,0,0
1159,12,20.4,29.5,1.2,8.2,5.5,11,35,9,8,13,19,75,57,1011.9,1008.9,7,7,23.6,28.3,1,0
2101,15,8.2,31.3,0,5.6,12.6,8,43,7,15,7,13,75,25,1010,1006.7,2,3,18.4,31,0,0
2634,16,13.4,21,0.2,6.4,10,13,46,13,15,28,26,41,29,1014,1012.5,0,0,15.3,20.4,0,0
1757,17,8.4,15.8,3.2,2,4.3,8,81,13,11,37,30,84,89,1006.2,1010.8,5,7,8.7,12.4,1,1
766,7,12.6,30.4,0,13.4,13.4,8,39,10,9,24,24,46,13,1017.8,1014.9,0,0,16.8,28.4,0,0
1341,17,12.5,16.8,0.2,2.8,3,14,41,12,2,15,13,86,73,1036.1,1031.9,5,5,14.6,16.4,0,0
2010,12,5.7,19.6,0,2.6,9.7,15,26,12,12,7,11,76,57,1027.9,1025.6,1,4,13.3,18.1,0,0
2754,9,8.4,13.6,2.6,0.8,0.6,8,43,8,11,24,28,87,86,1017.6,1021.2,7,7,12.7,11.3,1,0
2889,19,11.7,28.3,0,9.8,13.6,1,35,0,0,13,15,37,25,1026.5,1022.5,0,2,18.9,26.6,0,0
1731,0,11.1,23.5,0,5.4,10.6,0,19,13,4,6,9,60,46,1022.6,1017.7,5,5,17.5,22.3,0,0
3222,16,27.1,37.2,0,13.4,2.5,15,57,7,15,24,33,23,16,1008.5,1007,7,7,32.4,34.1,0,1
1426,8,25.5,37.1,0,12.8,7.1,6,44,5,3,30,19,44,17,1016.5,1012.5,6,7,28,36.6,0,0
3162,12,10.4,17.2,4.8,5.2,8.1,15,54,12,12,19,22,63,49,1016.6,1018.9,7,3,14.7,16.8,1,1
2434,18,17.7,30.7,0,12,11.8,1,48,0,1,17,31,48,46,1020.1,1016.8,1,1,27.1,28.1,0,0
529,11,3.8,17.8,0.4,2.8,9.3,2,41,5,14,2,7,80,48,1030.7,1028.4,0,5,11.9,17.1,0,0
1929,19,12.4,17.4,8.8,1.4,2.4,0,26,4,0,9,17,94,76,1027,1022.7,7,7,13.3,17.2,1,1
3149,6,10.3,22.1,0,7.2,6.9,3,93,3,5,65,61,70,39,1003.2,997.9,6,1,12.8,22.1,0,1
430,4,23.6,30.6,0,6,11.4,5,56,3,5,24,35,68,70,1008.6,1006.2,2,4,29.3,28,0,0
2658,1,22,26.5,1.8,6.6,1.5,8,33,8,0,13,19,92,91,1018.9,1015.1,7,7,23,24.3,1,1
1141,20,13.1,21.8,0,5.6,11.1,11,43,12,12,9,24,73,64,1009.7,1009.6,6,7,17.1,20.8,0,0
2581,10,21.2,25,0,4,2.6,0,56,2,0,22,31,84,85,1007.2,1002.5,7,8,24,23.8,0,1
1560,18,19.9,30.7,0,6.6,11.4,8,37,8,3,20,4,50,40,1014.1,1009.8,1,1,26.3,30.2,0,0
532,19,6.1,20.8,0,2.2,10,15,22,0,14,9,13,76,35,1028.5,1024.6,1,1,11,19.9,0,0
473,12,16.8,34.3,0,8,11.7,12,33,1,9,11,7,45,20,1016.3,1013.6,6,4,21.5,33.5,0,0
2126,16,20.6,26.7,0,8.8,9.8,10,50,8,10,30,31,65,56,1014.8,1015,3,5,23.7,23.6,0,1
2581,13,20.3,32.7,7.4,4.4,1.4,1,56,0,10,33,15,54,88,1005.5,1002.1,7,8,26.1,24.8,1,1
469,11,12.1,19.5,12.6,3.2,8.6,15,72,13,15,35,41,55,46,1019.5,1020.3,3,6,14.8,18.5,1,0
1440,8,20.2,30.7,0,10,6.1,5,46,5,5,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,0,1
463,1,24.7,31.2,0,7,3,10,35,8,9,13,22,72,68,1010.1,1007.4,7,7,28.6,29.6,0,1
563,0,12.4,24.3,0,1.6,10,13,22,12,12,9,6,63,31,1015.5,1011.8,0,1,18.2,23.9,0,0
803,6,15.2,23.7,2.8,10.2,11,8,39,10,8,15,28,67,36,1019.1,1016.6,8,3,16.6,22.7,1,0
3214,16,20.4,23.6,3.2,7,0,8,33,13,4,15,7,86,83,1012.4,1010.6,8,8,20.6,22.2,1,1
966,1,19.6,28.3,0.6,3.2,4.7,9,35,10,2,17,19,73,58,1018.2,1014.7,7,6,23.2,27,0,0
2370,12,8.7,23,0,2.8,9.9,0,26,0,11,7,9,62,50,1027.9,1025,1,1,16.2,22.2,0,0
2974,8,19.4,31.8,0.2,36.4,7.7,15,50,3,11,28,15,60,64,1020,1016.3,1,7,25.6,25.2,0,1
1352,6,7.6,19.8,0,7,9.1,3,85,3,5,56,46,50,43,1022.1,1018.7,4,7,13.6,19.2,0,0
2279,19,7.7,21.8,0,2.4,9.7,2,22,2,4,15,2,78,44,1030.3,1027.7,1,3,11.3,20.9,0,0
1489,6,22.8,25.3,0,15.8,10.6,3,61,14,10,11,20,55,62,1014.3,1015.7,6,5,23.7,22.3,0,0
789,14,10.2,17.3,2.4,5,11.6,11,50,11,11,20,20,52,55,1014.7,1016.2,7,7,13.9,14.6,1,0
806,12,14.2,27.8,0,10.8,12.5,11,39,0,8,15,15,41,28,1018.7,1013.7,7,7,18.9,26.1,0,0
2814,16,18.2,30.7,26,6.6,9.1,15,46,7,0,13,15,75,53,1011.2,1009,5,5,21.6,26.4,1,1
1034,0,13.1,19.7,8.6,1.2,0,10,15,12,10,2,2,92,91,1021.4,1018.5,8,8,15,19.3,1,1
1707,15,8.6,20.5,0,2,5.5,15,59,14,14,9,31,78,38,1000.7,999.3,8,8,12.7,18.4,0,0
1393,11,13.8,20.1,0.2,8.4,2.9,14,52,0,10,9,11,64,82,1010.9,1008.3,8,7,13.9,16.9,0,1
1781,9,11.4,27.4,0,7.4,0.3,5,59,5,5,13,33,50,44,1006.5,1003.5,8,7,22.9,27.1,0,1
3402,6,6.9,16.9,0,0.6,1.9,7,37,3,15,19,22,81,69,1026.9,1025.9,7,7,10.2,15.1,0,0
2093,15,9.2,15.6,0.6,4.2,1.3,0,57,0,2,30,37,76,63,1026.7,1024.8,8,8,13,15.4,0,1
1910,4,13.6,21.8,7.6,2,7.1,15,24,15,9,15,11,81,66,1027.4,1023.6,4,2,18.6,20.9,1,0
972,10,11.4,18.6,16.8,0.4,7.5,4,37,4,4,17,20,81,74,1021.6,1018.3,4,2,16.1,18,1,1
1414,2,4.7,25.8,0,4.4,11.6,1,43,10,6,9,11,60,22,1018.5,1015.3,2,2,13.9,24.1,0,0
662,14,9.7,15.6,2.8,6.6,7.7,14,76,7,14,20,37,73,81,1011.2,1011.2,3,8,13,10.8,1,1
431,0,25.2,31,0,3.6,3.1,1,26,1,4,7,15,81,80,1013,1012.9,7,7,27.3,27.9,0,1
2886,13,15,31.4,0,8.8,13.3,0,57,0,9,33,22,41,16,1023.4,1019.8,6,1,21.1,29.8,0,0
1865,9,10.3,17.4,0.8,3,8.3,15,74,7,13,17,44,85,46,1016.4,1018.8,2,3,13.4,16.5,0,1
2384,16,9.4,18,2,3.8,5.4,11,50,13,11,17,24,85,65,1026.7,1024,7,4,12.1,15.8,1,1
633,13,9.2,15.2,9.8,1.8,6.9,15,67,13,15,26,35,67,42,1009.2,1012.6,6,4,12.2,14.5,1,1
1319,13,11.2,19.8,8.8,2.8,3.2,14,57,3,14,17,24,96,84,1011.7,1010.5,6,8,14.6,16.9,1,1
2812,7,17.2,34.7,0,6.4,11.4,3,30,9,5,4,13,37,18,1012.3,1008.5,2,5,24.6,33.7,0,0
2990,11,7.3,28.3,0,4,9.1,5,37,5,3,11,19,33,14,1024.1,1018.8,1,5,21.1,27.3,0,0
817,4,23.2,30,0,6.6,6.7,14,57,4,4,17,30,67,65,1007,1004,5,5,27.8,29.1,0,1
916,6,10.8,13.3,13.2,1.8,0,2,24,1,10,11,11,91,96,1008.5,1005.6,8,8,12.1,13.2,1,1
739,15,11,19.3,17.8,11.8,1.4,8,48,7,15,6,17,93,81,1000.9,1002,8,7,14.4,17.1,1,1
1394,20,14,22.9,0.2,5.4,9.2,13,69,14,11,15,28,68,64,1007.8,1006.9,4,6,19.2,17.8,0,1
1459,22,16,33,0,11,12.6,9,41,2,11,13,26,51,5,1012.1,1009.3,0,0,22,31.4,0,0
1481,11,13.5,21.4,1,5.6,9.3,13,46,12,13,15,26,85,47,1016.7,1015.5,7,6,15.1,19.8,0,0
2537,6,10.4,22.8,0,9,12.8,10,56,9,8,28,39,54,43,1020.4,1018.2,1,5,16.5,21.1,0,0
1110,13,12.3,24,0,7.6,8.1,12,39,13,15,9,22,61,57,1006.7,1004.5,7,8,20,21.6,0,1
2970,1,22.5,32.2,0,10,10.7,2,41,10,9,22,28,65,52,1015.3,1012.1,7,5,28.2,31.7,0,1
1222,15,7.5,21,0,2,9.2,9,26,14,15,11,4,89,56,1027,1025,3,2,12.9,19.4,0,0
2483,9,13.7,18.8,0,4.2,0.9,10,52,10,10,35,35,84,63,1012.8,1011.8,8,8,14.7,17.3,0,0
956,17,7.3,15.9,0,3.2,8.8,11,52,7,8,15,28,58,67,1029.7,1027.1,3,4,10.9,15.7,0,0
2401,20,6.8,17.6,0.4,2.4,0.8,1,20,1,1,7,9,100,64,1016.5,1010.6,7,7,10,17.3,0,0
2814,22,16.7,20.6,0,17.2,1.6,1,37,3,14,13,13,77,90,1015.1,1014.8,7,7,17.2,16.6,0,1
1245,1,19.9,27.5,4.4,4,5.1,9,50,8,9,24,30,74,55,1019.1,1016.6,6,5,22.9,26.4,1,1
2020,10,13,17.5,0.2,4.8,7,8,39,8,8,26,22,79,48,1023.4,1020.9,7,2,13,16.4,0,0
2578,21,21.1,29.5,0,5.6,8.2,10,37,13,2,2,26,89,66,1016.9,1014,7,1,23.6,28,0,0
1263,2,2,11.9,0,2.6,3.5,14,39,7,2,24,4,81,60,1016.2,1017,6,6,8.3,9.3,0,0
1673,7,4.1,17,0.4,2.3,3,12,24,14,13,7,15,87,57,1030.4,1029.1,3,6,7.3,16.2,0,0
2074,1,22.1,30.5,29.4,3.2,11.4,11,43,2,1,15,26,69,62,1014.7,1011.1,2,1,27.5,28.6,1,0
